date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,pk,pkatt,season,team,venue_code,opp_code,match_importance,Group stage_count,Round of 16_count,Quarter-finals_count,Semi-finals_count,Final_count,gf_rolling,ga_rolling,xg_rolling,xga_rolling,poss_rolling,sh_rolling,sot_rolling,dist_rolling,pk_rolling,pkatt_rolling,target,h2h_wins,h2h_losses,h2h_draws,win_streak,loss_streak
2021-06-20,18:00,UEFA Euro,Group stage,Sun,Away,L,0,1,it Italy,0.4,2.0,31.0,11541.0,Gareth Bale,3-4-3,Ovidiu Hațegan,Match Report,0,3.0,1.0,11.1,0,0,2021,Wales,0,17,1,6,2.0,1.0,1.0,0.0,1.0,0.6666666666666666,1.4333333333333333,1.7666666666666666,35.0,9.0,3.3333333333333335,13.5,0.0,0.3333333333333333,0,0,0,0,1.0,2.0
2021-06-20,18:00,UEFA Euro,Group stage,Sun,Home,W,1,0,wls Wales,2.0,0.4,69.0,11541.0,Leonardo Bonucci,4-3-3,Ovidiu Hațegan,Match Report,0,23.0,6.0,17.6,0,0,2021,Italy,1,34,1,18,2.0,5.0,3.0,3.0,2.3333333333333335,0.0,2.1999999999999997,0.39999999999999997,60.666666666666664,20.0,5.666666666666667,17.833333333333332,0.0,0.0,1,0,0,0,1.0,2.0
2021-06-21,18:00,UEFA Euro,Group stage,Mon,Home,W,3,0,mk N. Macedonia,3.1,1.1,58.0,15227.0,Georginio Wijnaldum,3-4-1-2,István Kovács,Match Report,0,17.0,6.0,17.8,0,0,2021,Netherlands,1,19,1,15,1.0,3.0,2.0,0.0,2.6666666666666665,0.6666666666666666,2.566666666666667,0.7666666666666666,55.666666666666664,15.0,5.0,17.166666666666668,0.3333333333333333,0.3333333333333333,1,0,0,0,0.0,2.0
2021-06-21,18:00,UEFA Euro,Group stage,Mon,Away,L,0,3,nl Netherlands,1.1,3.1,42.0,15227.0,Goran Pandev,4-2-3-1,István Kovács,Match Report,0,13.0,1.0,19.2,0,0,2021,North-Macedonia,0,21,1,3,0.0,0.0,0.0,0.0,0.6666666666666666,2.6666666666666665,1.0,2.8333333333333335,42.666666666666664,10.666666666666666,2.3333333333333335,20.433333333333334,0.0,0.3333333333333333,0,0,0,0,1.0,2.0
2021-06-21,22:00,UEFA Euro,Group stage,Mon,Neutral,L,0,2,be Belgium,0.4,1.6,39.0,18545.0,Tim Sparv,5-3-2,Felix Brych,Match Report,0,7.0,1.0,20.3,0,0,2021,Finland,2,2,1,3,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.5,1.4666666666666668,37.0,6.333333333333333,1.0,15.066666666666668,0.0,0.0,0,0,0,0,0.0,3.0
2021-06-21,21:00,UEFA Euro,Group stage,Mon,Away,L,1,4,dk Denmark,1.1,2.1,36.0,23644.0,Artem Dzyuba,3-4-3,Clément Turpin,Match Report,0,5.0,1.0,22.9,1,1,2021,Russia,0,7,1,15,0.0,1.0,1.0,0.0,0.6666666666666666,2.3333333333333335,0.8000000000000002,1.4333333333333333,43.0,8.0,1.6666666666666667,19.400000000000002,0.3333333333333333,0.3333333333333333,0,0,0,0,2.0,1.0
2021-06-21,22:00,UEFA Euro,Group stage,Mon,Neutral,W,2,0,fi Finland,1.6,0.4,61.0,18545.0,Eden Hazard,3-4-3,Felix Brych,Match Report,0,17.0,7.0,17.2,0,0,2021,Belgium,2,10,1,9,2.0,2.0,0.0,0.0,2.3333333333333335,0.3333333333333333,1.3,0.7999999999999999,60.0,10.666666666666666,5.0,18.233333333333334,0.0,0.0,1,0,0,0,0.0,3.0
2021-06-21,19:00,UEFA Euro,Group stage,Mon,Neutral,W,1,0,ua Ukraine,1.6,0.3,50.0,10472.0,David Alaba,4-2-3-1,Cüneyt Çakιr,Match Report,0,18.0,4.0,19.1,0,0,2021,Austria,2,33,1,9,1.0,0.0,0.0,0.0,1.3333333333333333,1.0,1.4333333333333333,1.3333333333333333,55.0,12.333333333333334,3.6666666666666665,17.133333333333336,0.0,0.0,1,0,0,0,2.0,1.0
2021-06-21,21:00,UEFA Euro,Group stage,Mon,Home,W,4,1,ru Russia,2.1,1.1,64.0,23644.0,Simon Kjær,3-4-3,Clément Turpin,Match Report,0,16.0,10.0,17.1,0,0,2021,Denmark,1,27,1,12,1.0,2.0,1.0,0.0,1.6666666666666667,1.3333333333333333,1.8666666666666665,0.7666666666666666,60.0,19.333333333333332,6.666666666666667,17.26666666666667,0.0,0.3333333333333333,1,0,0,0,2.0,1.0
2021-06-21,19:00,UEFA Euro,Group stage,Mon,Neutral,L,0,1,at Austria,0.3,1.6,50.0,10472.0,Andriy Yarmolenko,4-3-3,Cüneyt Çakιr,Match Report,0,5.0,1.0,15.0,0,0,2021,Ukraine,2,1,1,9,1.0,1.0,0.0,0.0,1.3333333333333333,1.6666666666666667,1.4000000000000001,1.4666666666666668,46.666666666666664,9.333333333333334,4.333333333333333,17.066666666666666,0.0,0.3333333333333333,0,0,0,0,1.0,2.0
2021-06-22,20:00,UEFA Euro,Group stage,Tue,Home,L,1,3,hr Croatia,1.4,1.0,34.0,9896.0,Andrew Robertson,3-5-2,Fernando Rapallini,Match Report,0,11.0,3.0,16.2,0,0,2021,Scotland,1,13,1,3,0.0,0.0,0.0,0.0,0.3333333333333333,1.6666666666666667,1.3,1.1666666666666667,43.666666666666664,13.666666666666666,2.6666666666666665,16.7,0.0,0.0,0,0,0,0,2.0,1.0
2021-06-22,20:00,UEFA Euro,Group stage,Tue,Away,L,0,1,eng England,0.3,1.5,44.0,19104.0,Vladimír Darida,4-2-3-1,Artur Soares Dias,Match Report,0,7.0,1.0,20.2,0,0,2021,Czechia,0,8,1,18,1.0,3.0,1.0,0.0,1.0,0.6666666666666666,1.0,1.4333333333333333,46.0,9.0,2.6666666666666665,18.566666666666666,0.3333333333333333,0.3333333333333333,0,0,0,0,2.0,1.0
2021-06-22,20:00,UEFA Euro,Group stage,Tue,Away,W,3,1,sct Scotland,1.0,1.4,66.0,9896.0,Luka Modrić,4-3-3,Fernando Rapallini,Match Report,0,11.0,6.0,19.8,0,0,2021,Croatia,0,28,1,15,2.0,1.0,0.0,0.0,1.3333333333333333,1.0,0.7666666666666666,1.5,55.333333333333336,10.0,3.3333333333333335,20.3,0.0,0.0,1,0,0,0,1.0,2.0
2021-06-22,20:00,UEFA Euro,Group stage,Tue,Home,W,1,0,cz Czechia,1.5,0.3,56.0,19104.0,Harry Kane,4-2-3-1,Artur Soares Dias,Match Report,0,5.0,3.0,14.4,0,0,2021,England,1,5,1,15,2.0,3.0,1.0,1.0,0.6666666666666666,0.0,1.4666666666666668,0.43333333333333335,55.0,7.333333333333333,2.0,15.333333333333334,0.0,0.0,1,0,0,0,1.0,2.0
2021-06-23,18:00,UEFA Euro,Group stage,Wed,Away,L,0,5,es Spain,0.1,3.4,35.0,11204.0,Marek Hamšík,4-2-3-1,Björn Kuipers,Match Report,0,3.0,0.0,25.1,0,0,2021,Slovakia,0,9,1,6,1.0,0.0,0.0,0.0,0.6666666666666666,2.3333333333333335,0.3333333333333333,2.1666666666666665,45.0,8.0,0.6666666666666666,21.53333333333333,0.0,0.0,0,0,0,0,0.0,1.0
2021-06-23,17:00,UEFA Euro,Group stage,Wed,Neutral,W,3,2,pl Poland,1.1,1.9,34.0,14252.0,Sebastian Larsson,4-4-2,Michael Oliver,Match Report,0,11.0,4.0,19.2,0,0,2021,Sweden,2,23,1,18,1.0,1.0,0.0,0.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.5666666666666664,30.666666666666668,9.0,2.3333333333333335,17.866666666666664,0.3333333333333333,0.3333333333333333,1,0,0,0,3.0,0.0
2021-06-23,21:00,UEFA Euro,Group stage,Wed,Neutral,D,2,2,fr France,1.9,1.9,48.0,54886.0,Cristiano Ronaldo,4-1-4-1,Antonio Matéu Lahoz,Match Report,0,8.0,3.0,24.0,2,2,2021,Portugal,2,11,1,18,2.0,5.0,4.0,2.0,2.3333333333333335,2.0,2.1333333333333333,1.5666666666666667,53.333333333333336,8.333333333333334,3.6666666666666665,18.333333333333332,1.0,1.0,0,1,1,0,0.0,3.0
2021-06-23,21:00,UEFA Euro,Group stage,Wed,Neutral,D,2,2,pt Portugal,1.9,1.9,52.0,54886.0,Hugo Lloris,4-2-3-1,Antonio Matéu Lahoz,Match Report,0,10.0,4.0,20.5,1,1,2021,France,2,24,1,18,2.0,4.0,2.0,2.0,1.3333333333333333,1.0,1.4000000000000001,1.0666666666666667,52.333333333333336,9.666666666666666,3.0,17.066666666666666,0.3333333333333333,0.3333333333333333,0,1,1,0,1.0,2.0
2021-06-23,21:00,UEFA Euro,Group stage,Wed,Home,D,2,2,hu Hungary,2.2,0.8,75.0,12413.0,Manuel Neuer,3-4-3,Sergey Karasev,Match Report,0,18.0,6.0,12.0,0,0,2021,Germany,1,14,1,18,2.0,3.0,3.0,1.0,2.0,1.6666666666666667,1.9000000000000001,1.0333333333333334,64.33333333333333,13.333333333333334,4.666666666666667,14.200000000000001,0.0,0.0,0,0,0,0,0.0,3.0
2021-06-23,17:00,UEFA Euro,Group stage,Wed,Neutral,L,2,3,se Sweden,1.9,1.1,66.0,14252.0,Robert Lewandowski,3-4-1-2,Michael Oliver,Match Report,0,18.0,6.0,19.3,0,0,2021,Poland,2,29,1,12,1.0,1.0,0.0,0.0,1.3333333333333333,2.0,1.5333333333333332,1.4666666666666668,49.333333333333336,13.333333333333334,3.6666666666666665,18.0,0.0,0.0,0,0,0,0,2.0,1.0
2021-06-23,21:00,UEFA Euro,Group stage,Wed,Away,D,2,2,de Germany,0.8,2.2,25.0,12413.0,Ádám Szalai,5-3-2,Sergey Karasev,Match Report,0,9.0,4.0,23.1,0,0,2021,Hungary,0,6,1,6,1.0,0.0,0.0,0.0,1.0,2.0,0.46666666666666673,2.2333333333333334,30.0,6.333333333333333,3.3333333333333335,23.46666666666667,0.0,0.0,0,0,0,0,1.0,2.0
2021-06-23,18:00,UEFA Euro,Group stage,Wed,Home,W,5,0,sk Slovakia,3.4,0.1,65.0,11204.0,Sergio Busquets,4-3-3,Björn Kuipers,Match Report,0,18.0,8.0,14.7,0,1,2021,Spain,1,31,1,18,2.0,4.0,3.0,2.0,2.0,0.3333333333333333,2.8666666666666667,0.8666666666666667,75.0,15.333333333333334,6.0,16.5,0.0,0.6666666666666666,1,0,0,0,0.0,3.0
2021-06-26,18:00,UEFA Euro,Round of 16,Sat,Away,L,0,4,dk Denmark,0.6,2.7,47.0,14645.0,Gareth Bale,4-2-3-1,Daniel Siebert,Match Report,0,11.0,1.0,19.0,0,0,2021,Wales,0,7,2,6,2.0,1.0,1.0,0.0,0.6666666666666666,1.6666666666666667,1.5,1.9666666666666668,38.666666666666664,9.666666666666666,3.0,14.333333333333334,0.0,0.3333333333333333,0,0,0,0,1.0,2.0
2021-06-26,20:00,UEFA Euro,Round of 16,Sat,Neutral,W,2,1,at Austria,1.9,0.8,51.0,18910.0,Leonardo Bonucci,4-3-3,Anthony Taylor,Match Report,Required Extra Time,27.0,6.0,18.8,0,0,2021,Italy,2,1,2,18,2.0,5.0,3.0,3.0,2.0,0.3333333333333333,2.1999999999999997,0.4666666666666666,56.333333333333336,21.0,5.0,17.96666666666667,0.0,0.0,1,0,0,0,0.0,1.0
2021-06-26,20:00,UEFA Euro,Round of 16,Sat,Neutral,L,1,2,it Italy,0.8,1.9,49.0,18910.0,David Alaba,4-2-3-1,Anthony Taylor,Match Report,Required Extra Time,16.0,3.0,20.3,0,0,2021,Austria,2,17,2,9,1.0,0.0,0.0,0.0,0.6666666666666666,1.3333333333333333,1.0333333333333334,1.7666666666666666,50.666666666666664,14.333333333333334,2.6666666666666665,18.96666666666667,0.0,0.0,0,0,0,0,2.0,1.0
2021-06-26,18:00,UEFA Euro,Round of 16,Sat,Neutral,W,4,0,wls Wales,2.7,0.6,53.0,14645.0,Simon Kjær,3-4-3,Daniel Siebert,Match Report,0,16.0,8.0,17.0,0,0,2021,Denmark,2,34,2,12,1.0,2.0,1.0,0.0,3.0,1.0,2.1666666666666665,0.8666666666666667,54.666666666666664,17.666666666666668,7.666666666666667,17.066666666666666,0.0,0.0,1,0,0,0,3.0,0.0
2021-06-27,18:00,UEFA Euro,Round of 16,Sun,Neutral,W,2,0,nl Netherlands,1.6,0.9,48.0,52834.0,Tomáš Souček,4-1-4-1,Sergey Karasev,Match Report,0,12.0,5.0,15.9,0,0,2021,Czechia,2,21,2,18,1.0,3.0,1.0,0.0,1.0,0.6666666666666666,1.1666666666666667,1.0999999999999999,47.666666666666664,9.666666666666666,2.0,17.166666666666668,0.3333333333333333,0.3333333333333333,1,1,1,0,3.0,0.0
2021-06-27,21:00,UEFA Euro,Round of 16,Sun,Neutral,L,0,1,be Belgium,1.4,0.2,57.0,11504.0,Cristiano Ronaldo,4-3-3,Felix Brych,Match Report,0,23.0,4.0,21.1,0,0,2021,Portugal,2,2,2,18,2.0,5.0,4.0,2.0,1.3333333333333333,2.3333333333333335,1.7666666666666666,1.5666666666666667,49.333333333333336,12.666666666666666,3.0,20.3,0.6666666666666666,0.6666666666666666,0,0,0,0,1.0,2.0
2021-06-27,18:00,UEFA Euro,Round of 16,Sun,Neutral,L,0,2,cz Czechia,0.9,1.6,52.0,52834.0,Georginio Wijnaldum,3-4-1-2,Sergey Karasev,Match Report,0,6.0,0.0,15.5,0,0,2021,Netherlands,2,5,2,15,1.0,3.0,2.0,0.0,1.6666666666666667,0.6666666666666666,2.3666666666666667,1.1333333333333335,52.333333333333336,12.0,2.6666666666666665,16.5,0.3333333333333333,0.3333333333333333,0,1,1,0,1.0,2.0
2021-06-27,21:00,UEFA Euro,Round of 16,Sun,Neutral,W,1,0,pt Portugal,0.2,1.4,43.0,11504.0,Eden Hazard,3-4-3,Felix Brych,Match Report,0,6.0,1.0,23.4,0,0,2021,Belgium,2,24,2,9,2.0,2.0,0.0,0.0,1.6666666666666667,0.3333333333333333,0.9,1.1666666666666667,52.333333333333336,9.666666666666666,4.0,20.299999999999997,0.0,0.0,1,0,0,0,0.0,1.0
2021-06-28,22:00,UEFA Euro,Round of 16,Mon,Neutral,L,3,3,ch Switzerland,3.4,1.9,54.0,22642.0,Hugo Lloris,3-5-2,Fernando Rapallini,Match Report,Switzerland won on penalty kicks following extra time,26.0,8.0,18.6,0,0,2021,France,2,4,2,18,2.0,4.0,2.0,2.0,2.0,2.0,2.433333333333333,1.4000000000000001,57.333333333333336,17.0,5.333333333333333,18.933333333333334,0.3333333333333333,0.3333333333333333,0,1,0,1,1.0,2.0
2021-06-28,18:00,UEFA Euro,Round of 16,Mon,Neutral,L,3,5,es Spain,3.2,3.6,34.0,22771.0,Luka Modrić,4-3-3,Cüneyt Çakιr,Match Report,Required Extra Time,12.0,6.0,12.6,0,0,2021,Croatia,2,9,2,15,2.0,1.0,0.0,0.0,2.3333333333333335,2.3333333333333335,1.7,2.1999999999999997,49.666666666666664,11.333333333333334,4.666666666666667,17.466666666666665,0.0,0.0,0,1,1,0,1.0,2.0
2021-06-28,22:00,UEFA Euro,Round of 16,Mon,Neutral,W,3,3,fr France,1.9,3.4,46.0,22642.0,Granit Xhaka,3-4-1-2,Fernando Rapallini,Match Report,Switzerland won on penalty kicks following extra time,11.0,4.0,19.9,0,1,2021,Switzerland,2,11,2,12,2.0,1.0,0.0,0.0,2.0,2.3333333333333335,1.4000000000000001,2.4333333333333336,49.333333333333336,13.333333333333334,5.0,20.599999999999998,0.0,0.3333333333333333,1,0,1,1,1.0,2.0
2021-06-28,18:00,UEFA Euro,Round of 16,Mon,Neutral,W,5,3,hr Croatia,3.6,3.2,66.0,22771.0,Sergio Busquets,4-3-3,Cüneyt Çakιr,Match Report,Required Extra Time,23.0,10.0,15.2,0,0,2021,Spain,2,13,2,18,2.0,4.0,3.0,2.0,3.6666666666666665,1.3333333333333333,3.3000000000000003,1.5333333333333334,69.0,17.333333333333332,7.666666666666667,15.699999999999998,0.0,0.6666666666666666,1,1,1,0,1.0,2.0
2021-06-29,17:00,UEFA Euro,Round of 16,Tue,Away,L,0,2,eng England,1.4,1.3,54.0,41973.0,Manuel Neuer,3-4-3,Danny Makkelie,Match Report,0,9.0,3.0,18.3,0,0,2021,Germany,0,8,2,18,2.0,3.0,3.0,1.0,2.0,2.0,2.0666666666666664,1.366666666666667,62.0,13.0,5.333333333333333,14.933333333333332,0.0,0.0,0,0,1,0,0.0,3.0
2021-06-29,20:00,UEFA Euro,Round of 16,Tue,Neutral,L,1,2,ua Ukraine,1.2,1.8,46.0,9221.0,Sebastian Larsson,4-4-2,Daniele Orsato,Match Report,Required Extra Time,13.0,3.0,17.8,0,0,2021,Sweden,2,33,2,18,1.0,1.0,0.0,0.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.4000000000000001,40.666666666666664,12.0,3.3333333333333335,18.566666666666666,0.3333333333333333,0.3333333333333333,0,0,1,0,3.0,0.0
2021-06-29,17:00,UEFA Euro,Round of 16,Tue,Home,W,2,0,de Germany,1.3,1.4,46.0,41973.0,Harry Kane,3-4-3,Danny Makkelie,Match Report,0,5.0,4.0,13.2,0,0,2021,England,1,6,2,15,2.0,3.0,1.0,1.0,1.0,0.0,1.4000000000000001,0.7666666666666666,54.0,6.333333333333333,2.6666666666666665,14.066666666666668,0.0,0.0,1,1,0,0,1.0,2.0
2021-06-29,20:00,UEFA Euro,Round of 16,Tue,Neutral,W,2,1,se Sweden,1.8,1.2,54.0,9221.0,Andriy Yarmolenko,3-5-2,Daniele Orsato,Match Report,Required Extra Time,15.0,4.0,18.5,0,0,2021,Ukraine,2,29,2,9,1.0,1.0,0.0,0.0,1.3333333333333333,1.0,1.8333333333333333,1.3666666666666665,52.0,12.0,4.0,16.766666666666666,0.0,0.3333333333333333,1,1,0,0,0.0,3.0
2021-07-02,21:00,UEFA Euro,Quarter-finals,Fri,Neutral,L,1,2,it Italy,1.8,1.7,46.0,12984.0,Jan Vertonghen,3-4-3,Slavko Vinčič,Match Report,0,9.0,2.0,20.0,1,1,2021,Belgium,2,17,3,9,2.0,2.0,0.0,0.0,1.3333333333333333,0.6666666666666666,1.2,1.1666666666666667,50.0,10.666666666666666,3.3333333333333335,20.2,0.3333333333333333,0.3333333333333333,0,0,2,0,0.0,2.0
2021-07-02,21:00,UEFA Euro,Quarter-finals,Fri,Neutral,W,2,1,be Belgium,1.7,1.8,54.0,12984.0,Giorgio Chiellini,4-3-3,Slavko Vinčič,Match Report,0,14.0,3.0,17.2,0,0,2021,Italy,2,2,3,18,2.0,5.0,3.0,3.0,1.6666666666666667,0.6666666666666666,1.8666666666666665,1.0,58.0,21.333333333333332,5.0,17.866666666666667,0.0,0.0,1,2,0,0,0.0,2.0
2021-07-02,19:00,UEFA Euro,Quarter-finals,Fri,Neutral,L,1,1,es Spain,0.8,2.9,28.0,24764.0,Xherdan Shaqiri,4-2-3-1,Michael Oliver,Match Report,Spain won on penalty kicks following extra time,8.0,2.0,14.0,0,0,2021,Switzerland,2,9,3,12,2.0,1.0,0.0,0.0,2.3333333333333335,1.6666666666666667,1.5999999999999999,2.5,41.666666666666664,14.0,5.333333333333333,17.7,0.0,0.3333333333333333,0,0,0,0,1.0,2.0
2021-07-02,19:00,UEFA Euro,Quarter-finals,Fri,Neutral,W,1,1,ch Switzerland,2.9,0.8,72.0,24764.0,Sergio Busquets,4-3-3,Michael Oliver,Match Report,Spain won on penalty kicks following extra time,28.0,10.0,14.7,0,0,2021,Spain,2,4,3,18,2.0,4.0,3.0,2.0,3.6666666666666665,1.3333333333333333,3.2999999999999994,1.366666666666667,67.66666666666667,23.0,9.333333333333334,14.866666666666665,0.0,0.3333333333333333,1,0,0,0,2.0,1.0
2021-07-03,20:00,UEFA Euro,Quarter-finals,Sat,Neutral,L,1,2,dk Denmark,1.6,1.5,55.0,16306.0,Tomáš Souček,4-2-3-1,Björn Kuipers,Match Report,0,16.0,5.0,16.4,0,0,2021,Czechia,2,7,3,18,1.0,3.0,1.0,0.0,1.0,1.0,1.1666666666666667,1.3,49.0,11.666666666666666,3.6666666666666665,17.5,0.0,0.0,0,2,0,0,2.0,1.0
2021-07-03,21:00,UEFA Euro,Quarter-finals,Sat,Neutral,W,4,0,ua Ukraine,2.0,0.3,52.0,11880.0,Harry Kane,4-2-3-1,Felix Brych,Match Report,0,10.0,6.0,13.4,0,0,2021,England,2,33,3,15,2.0,3.0,1.0,1.0,2.3333333333333335,0.0,1.5999999999999999,0.6666666666666666,51.333333333333336,6.666666666666667,4.333333333333333,13.666666666666666,0.0,0.0,1,1,0,0,2.0,1.0
2021-07-03,21:00,UEFA Euro,Quarter-finals,Sat,Neutral,L,0,4,eng England,0.3,2.0,48.0,11880.0,Andriy Yarmolenko,3-5-2,Felix Brych,Match Report,0,7.0,2.0,24.2,0,0,2021,Ukraine,2,8,3,9,1.0,1.0,0.0,0.0,0.6666666666666666,2.0,0.7999999999999999,1.6000000000000003,50.666666666666664,9.0,2.3333333333333335,19.233333333333334,0.0,0.0,0,0,1,0,1.0,2.0
2021-07-03,20:00,UEFA Euro,Quarter-finals,Sat,Neutral,W,2,1,cz Czechia,1.5,1.6,45.0,16306.0,Simon Kjær,3-4-3,Björn Kuipers,Match Report,0,11.0,6.0,14.8,0,0,2021,Denmark,2,5,3,12,1.0,2.0,1.0,0.0,3.3333333333333335,0.6666666666666666,2.1,1.1,54.0,14.333333333333334,8.0,16.3,0.0,0.0,1,0,2,0,3.0,0.0
2021-07-06,20:00,UEFA Euro,Semi-finals,Tue,Neutral,W,1,1,es Spain,0.8,1.5,31.0,57811.0,Giorgio Chiellini,4-3-3,Felix Brych,Match Report,Italy won on penalty kicks following extra time,7.0,4.0,15.8,0,0,2021,Italy,2,9,4,18,2.0,5.0,3.0,3.0,1.6666666666666667,1.0,1.4666666666666668,1.366666666666667,45.333333333333336,16.0,4.333333333333333,17.266666666666666,0.0,0.0,1,1,2,1,0.0,3.0
2021-07-06,20:00,UEFA Euro,Semi-finals,Tue,Neutral,L,1,1,it Italy,1.5,0.8,69.0,57811.0,Sergio Busquets,4-3-3,Felix Brych,Match Report,Italy won on penalty kicks following extra time,16.0,4.0,20.8,0,0,2021,Spain,2,17,4,18,2.0,4.0,3.0,2.0,2.3333333333333335,1.6666666666666667,2.6666666666666665,1.6000000000000003,69.0,22.333333333333332,8.0,16.900000000000002,0.0,0.0,0,2,1,1,3.0,0.0
2021-07-07,20:00,UEFA Euro,Semi-finals,Wed,Away,L,1,2,eng England,0.2,2.7,42.0,64950.0,Simon Kjær,3-4-3,Danny Makkelie,Match Report,Required Extra Time,6.0,3.0,25.5,0,0,2021,Denmark,0,8,4,12,1.0,2.0,1.0,0.0,2.3333333333333335,1.0,1.4666666666666668,1.6333333333333335,46.666666666666664,11.0,5.666666666666667,19.099999999999998,0.0,0.0,0,0,0,0,2.0,1.0
2021-07-07,20:00,UEFA Euro,Semi-finals,Wed,Home,W,2,1,dk Denmark,2.7,0.2,58.0,64950.0,Harry Kane,4-2-3-1,Danny Makkelie,Match Report,Required Extra Time,19.0,9.0,17.0,0,1,2021,England,1,7,4,15,2.0,3.0,1.0,1.0,2.6666666666666665,0.3333333333333333,2.0,0.6333333333333333,52.0,11.333333333333334,6.333333333333333,14.533333333333333,0.0,0.3333333333333333,1,0,0,0,1.0,2.0
2021-07-11,20:00,UEFA Euro,Final,Sun,Home,L,1,1,it Italy,0.6,2.2,35.0,67173.0,Harry Kane,3-4-3,Björn Kuipers,Match Report,Italy won on penalty kicks following extra time,6.0,2.0,15.7,0,0,2021,England,1,17,5,15,2.0,3.0,1.0,1.0,2.3333333333333335,0.6666666666666666,1.7666666666666666,0.9,48.333333333333336,11.666666666666666,5.666666666666667,15.366666666666667,0.0,0.3333333333333333,0,0,1,0,1.0,0.0
2021-07-11,20:00,UEFA Euro,Final,Sun,Away,W,1,1,eng England,2.2,0.6,65.0,67173.0,Giorgio Chiellini,4-3-3,Björn Kuipers,Match Report,Italy won on penalty kicks following extra time,19.0,6.0,18.9,0,0,2021,Italy,0,8,5,18,2.0,5.0,3.0,3.0,1.3333333333333333,1.0,1.5666666666666667,1.3,50.0,13.333333333333334,4.333333333333333,17.3,0.0,0.0,1,1,0,0,0.0,3.0
